1.0 1.0 0.0014614441453719453 1.6435925003338705e-07
0.9999958547463416 0.9972602739725964 0.01030455912601324 4.261274132579136e-06
0.9999840024327746 0.9945205479451928 0.02348925294372775 1.6824382068891838e-05
0.9999618650188414 0.9917808219177893 0.039955894553488906 4.0781063301199916e-05
0.999927446452113 0.9890410958903856 0.05921541290774443 7.856245588708931e-05
0.9998790564246804 0.986301369862982 0.08097193436195058 0.00013234716372643437
0.9998152053558655 0.9835616438355784 0.10502385233511487 0.00020415985814160932
0.9997345496139354 0.9808219178081747 0.13122396914566717 0.0002959232337834851
0.9996358584116453 0.9780821917807712 0.15945983418281795 0.0004094893660819291
0.9995179919235276 0.9753424657533676 0.1896427610734144 0.0005466603362341367
0.9993798859069177 0.9726027397259639 0.22170114543211497 0.0007092026387126336
0.9992205403983673 0.9698630136985603 0.25557613556421005 0.0008988577068421079
0.9990390111155789 0.9671232876711566 0.29121868873129453 0.0011173498747800877
0.9988344027374483 0.964383561643753 0.3285874911554601 0.001366392570689626
0.9986058635351526 0.9616438356163495 0.36764744156970713 0.0016476932456511192
0.9983525810039049 0.9589041095889458 0.40836851644443867 0.0019629573722443343
0.9980737782541124 0.9561643835615422 0.45072490190477366 0.0023138917415475653
0.9977687109908621 0.9534246575341386 0.49469431699273225 0.002702207219844283
0.9974366649573355 0.9506849315067349 0.5402574773749579 0.0031296210816004386
0.9970769537497312 0.9479452054793314 0.587397664195426 0.003597859004760001
0.9966889169337164 0.9452054794519278 0.6361003730233747 0.004108656793066582
0.99627191840855 0.9424657534245241 0.6863530247585227 0.004663761874867817
0.9958253449767956 0.9397260273971205 0.7381447251234129 0.005264934616751488
0.9953486050863306 0.936986301369717 0.7914660627282569 0.005913949482130148
0.9948411277179777 0.9342465753423133 0.846308938098694 0.006612596058700116
0.9943023613971768 0.9315068493149097 0.9026664178086313 0.007362679973976997
0.9937317733120505 0.9287671232875061 0.9605326091554398 0.008166023714463524
0.9931288485233202 0.9260273972601024 1.019902551784988 0.009024467361155938
