0.0 4.359958577237892
1.1481983169295 4.359958577237892
2.294194190839131 4.359958577237892
3.0864372612073527 4.359958577237892
4.146108861809806 4.505889899656321
5.1730693429186125 4.557291666666666
6.047869388022716 4.538652358836817
7.030416983599342 4.649548259510463
8.029044724918952 4.57742032566116
9.002797142942791 4.348943110574762
10.001801765831754 5.059928642767401
11.003511356004376 20.309877256787832
12.001531621721117 31.303805595241442
13.002475175549245 37.322780854115315
14.004423118942313 41.560140052798594
15.00469048646002 44.511318658467054
16.00835194293491 46.413843272496024
17.005079956896733 47.36080053878203
18.009242452017016 47.8042643856764
19.006840621410067 46.566760199287884
20.007014788841566 44.252742673035215
21.002591314108404 41.43558716152632
22.016640866005034 38.118086610809065
23.013682210642205 34.86830256113872
24.02381337535348 31.996790237873796
25.02019408310819 29.71447852739285
26.01086286683965 27.9098653321554
27.024099182870984 26.476284864232596
28.028578132008487 25.412418955662453
29.012602142929964 24.65323089455154
30.015722561069417 24.13825038063047
31.012152710418142 23.82605590217673
32.01784301790728 23.727249994595443
33.01413501671596 23.848493201875577
34.00722125534593 24.191961063939136
35.00937809831616 24.676155001564556
36.01859336886656 25.248477702542083
37.01742856953884 25.894989796865964
38.01288675077668 26.62217644894813
39.027066094629895 27.42322946403906
40.028921293740126 28.249789520889156
41.01294192480786 29.107833408421328
42.01533667983494 30.00359930547764
43.04906344652258 30.97931920656632
44.01229961652733 31.906731577067454
45.04799134641085 32.93819644622464
46.00873815745969 33.91410860136325
47.00357424963481 34.942249959822774
48.02505108770308 36.0002717069591
49.0116454545854 37.02821065112455
50.0164501016148 38.08314219469061
51.027779736735525 39.14186275480445
52.046482678191445 40.207231709522546
53.01250008238202 41.219823487227366
54.04472487909843 42.297472739364174
55.01983948791873 43.31517484602256
56.06132001768084 44.39504490777709
57.04174712640103 45.40855346402668
58.01514495772851 46.40972469470893
59.045532066611955 47.46613951983693
60.00918747952113 48.44645437829288
61.030874390911436 49.48585147089685
62.05015507008848 50.51233406582064
63.0096350598419 51.477236974333586
64.03002336390021 52.49158421618468
65.05150161515893 53.503574698159866
66.01777526231787 54.45730100888463
67.05038289560592 55.470426918273986
68.02397698758305 56.42265239015954
69.00019383364118 57.37270314380788
70.0359119815724 58.37268823510837
71.00858070344788 59.304591437327794
72.04807658151555 60.301596583966614
73.03592629758843 61.241706784944114
74.0152661266711 62.168690912611844
75.0479860888179 63.14397694564375
76.0155323919667 64.05251270098431
77.03522549303194 65.01056940994788
78.04383472458782 65.9498968692321
79.04356626645448 66.87926701885529
80.03857928326968 67.77898670052265
81.03446762180988 68.66740694367564
82.03178496356982 69.51988572774799
83.03202971668523 70.33515671065064
84.03542616510877 71.1109367050859
85.04207695918056 71.84829691546427
86.047142907671 72.54175288872517
87.04335766438176 73.1938285722236
88.02889117590787 73.79930923360708
89.00501980525256 74.36740239428254
90.03237410623315 74.9265846796393
91.00157032234364 75.4218340908197
92.03434101067077 75.91865777706096
93.01970742981432 76.36478333843965
94.00336194017743 76.7881672780363
95.04069509093603 77.21263622505023
96.01997920199892 77.59622318317851
97.0553939786111 77.98330642063505
98.03461072524365 78.33447407600116
99.0172786863623 78.67492032692036
